ID,name,followers,popularity,genres
7frYUe4C7A42uZqCzD34Y4,Sultaan,183831,57,[punjabi hip hop,punjabi pop]
6acbdy69rtlv8m9EW31MYl,Phyno,304617,47,[afro dancehall,afropop,azontobeats,igbo pop,igbo rap,nigerian hip hop,nigerian pop]
72578usTM6Cj5qWsi471Nc,Raghu Dixit,523795,54,[filmi,indian folk,indian rock,kannada pop]
4rK6HLvoZhLFUTcUhG9WfC,Deacon,8818,31,[]
6iv4lysB1yHXoZJ2gfqTdh,Shashwat Singh,2943,59,[indian fusion]
7b6Ui7JVaBDEfZB9k6nHL0,The Local Train,1042409,56,[assamese pop,desi hip hop,desi pop,filmi,hindi indie,indian indie,indian rock,new delhi indie]
5wJ1H6ud777odtZl5gG507,Vishal Mishra,764213,69,[desi pop,modern bollywood]
4qYpTEJThZ8FC8KzyFrSWW,Boj,83175,55,[afro dancehall,afropop,alte,azontobeats,nigerian pop]
1AavJbrmyu2LqJRUmR05RY,Ocean Sounds Collection,3454,53,[environmental,sleep]
7rVV9d6vc4FLT752uRuk71,Arivu,70558,55,[desi hip hop,tamil pop]
0n4a5imdLBN24fIrBWoqrv,Because,554200,60,[opm,pinoy hip hop,pinoy r&b,pinoy trap,tagalog rap]
4gdMJYnopf2nEUcanAwstx,Anuv Jain,398490,66,[hindi indie,indian indie,indian singer-songwriter]
3r0NbTTxtCBUyxcIR4prXr,Jr Crown,110765,50,[opm,pinoy hip hop,tagalog rap]
25A5LqeSK0yH4ks5fGxbI2,Sava,1954,48,[]
6xNUn9epduXbZmCgsxutSx,BM X MINI,3341,48,[uk drill]
2KewEocognk3bL1lQZe45G,C2d,26654,50,[pluggnb]
5FWTu1MZdB5fjKif2rZldJ,Easy Star All-Stars,132194,46,[dub,reggae,reggae cover,roots reggae]
6Hs8U0JO2nacXFG4kp15Co,Chico Trujillo,224498,53,[chicha,chilean rock,cumbia chilena,latin alternative,latin rock]
06s35sbFfZJUEwFjAaZfiW,Cookin Soul,125801,56,[alternative hip hop,boom bap espanol,trap latino]
7e3BSeFzlCGyAdbsUbgUaD,Damián Córdoba,446415,53,[cuarteto]
0bYQe0JDIjxkSHQoXlfngl,ACRU,305086,52,[argentine hip hop,bases de freestyle,rap underground espanol]
3XBw8ImFEo86mEB2dYh0vS,Zoe Gotusso,86626,54,[argentine indie,pop argentino]
6kPvFQoD8mzPv5IkOV8PUi,DJ Roma Oficial,10735,53,[]
5CA5IqbsFr4hpNLdjgO0BU,DJ Tao,237003,62,[cumbia 420]
7dlkBH23ERFXxuNoMHq94Y,Q' Lokura,420034,66,[]
5AmJYBIvICxss43P05MkU8,La Ross Maria,182725,52,[dominican pop]
0cmBbO2sr4w0rRGt3rKvs6,Mad Caddies,130879,44,[modern ska punk,punk,ska,ska punk,skate punk]
05lGoXu9JR7S0vzqUhVCsQ,David Nathan,6291,57,[hoerspiel]
6zn86iqNCkQZqsBvEv6oBO,Ritter Rost,16235,48,[kindermusik,kleine hoerspiel]
7If8DXZN7mlGdQkLE2FaMo,The Gaslight Anthem,324080,55,[heartland rock,new jersey hardcore,new jersey indie,new jersey punk]
05ndiewdJogtosuRWN8iwF,Adaro,52745,50,[classic hardstyle,euphoric hardstyle,hardstyle,rawstyle]
04M031J6AL6BMAl8mRYxHy,Jeaw,11301,42,[deep german hip hop]
185m2EJWTIm36MdqguiU8T,Freischwimmer,10627,47,[german dance,slap house]
0cuXND9aMsZhko0y3w8uxw,Vincent Lee,19486,49,[]
5yNlFmp5vESd61p6Ob3Qzo,Lary,20130,48,[german pop]
1udPbK2uKdBxyEfBpTl1mm,Die Flohtöne,240,46,[]
5hNRMsMMDlMIvEwu4UvjQO,Sinan-G,77174,46,[]
1HORQCHE3Q4m0tAKiRsIAB,Antilopen Gang,129707,50,[antideutsche,german alternative rap]
3TqfPVt0HX8GCzNOOjDcum,Sun Diego,188448,53,[deep german hip hop,german hip hop]
3ovjYwwSGHLzEkRswfpxmb,Die Lochis,223724,42,[]
2b6Cbp1cgD0hwisrGbKsZJ,Freedo,1710,46,[]
4sOLJi96MhdlMv5Iz9YZT9,Sean Koch,49110,49,[south african alternative,south african pop,south african rock]
3JE0uoggWwwYG6rSSJk0HN,FIL BO RIVA,119110,50,[german indie]
2OUL2T3SNcApUdrOOXjY9g,Florian Lamp,907,42,[kleine hoerspiel]
3ygqQTBSK8J8EcverijxFD,Sabine Städing,19424,50,[kleine hoerspiel,lesen]
2IP71LH7CbwddhsEXBI0fy,1991,29656,51,[bass house,dancefloor dnb,drum and bass]
5PQVAGtwANqHreEKQJthOU,negatiiv OG,80391,52,[german alternative rap,german cloud rap,german hip hop,german trap]
1ZHJdXXtKnmUh2qRN4LmbS,Ben Zucker,320209,54,[german pop,german rock,schlager]
74pYbw2hCJjXyYitTfyT9F,NARU,16203,40,[german hip hop,german trap]
0nSloWzkGWXwj1v8nOI0Ma,Teesy,49769,46,[german pop,german r&b]
74yjU6gHx05PeHAokao6DS,NUGAT,24881,49,[german hip hop,german trap]
2IjiuEObrCKyZvSb8xLxG9,filous,116384,55,[deep tropical house,tropical house]
0n1kV1G3NQrfuLGJosIGxb,Longus Mongus,76795,65,[german hip hop,german trap]
41LLNWUptvfbQ9Q7oCefmg,Genetikk,469110,61,[christlicher rap,deep german hip hop,german hip hop]
0lFLP59V4TY3XgnrkFIwxK,Katja Krasavice,378845,54,[frauenrap,german hip hop,german pop,german viral rap]
0a7ReNgiORz9sEajzbbmqw,Spirit,13297,46,[kleine hoerspiel]
4R0FKprdEeUIbzAwhrYTv2,Elias,153455,49,[german hip hop,german trap]
4A7HeXSd4HtQuf6IR5XZ1b,Fero47,415457,51,[german hip hop]
6wlk4iqaEgEvADMVG6QMd8,James Gillespie,72708,54,[uk pop]
5cL7VO0XEyVE16PDCrkZ5V,Rain Sounds Nature Collection,1043,45,[sound]
6awzBEyEEwWHOjLox1DkLr,Girl Talk,194973,51,[mashup,pittsburgh indie]
0tTLmQvo0tn8vYlpJpA2no,Thirsty Merc,81540,48,[australian pop,australian rock,pop rock]
6CsleyOZtyt16saX8WhzDx,Brother Ali,204533,49,[abstract hip hop,alternative hip hop,conscious hip hop,hip hop,minnesota hip hop,political hip hop,pop rap,underground rap]
3mZqziCJj4pq3P2VBpmK6p,Friendly Fires,227598,45,[alternative dance,dance rock,indietronica,new rave]
500YRyClzP6Z7HtWd1BIje,Northeast Party House,47562,45,[australian indie,australian pop]
7tje8UB3cuR1ZfeJx2U38T,Logan Mize,96092,55,[contemporary country,country,country pop,country road,modern country rock]
1ououJVWgWsHWMYDLvT7sH,Ball Park Music,127807,50,[australian indie,australian pop,brisbane indie]
3N9qpKjXarCt5AIZRCeqr8,Seth Sentry,106983,48,[australian hip hop,australian indie,australian trap,australian underground hip hop]
0E3lRHTut04XpirvWC45bn,Ryan McCartan,29850,57,[broadway,hollywood,indie pop,show tunes]
1yYOdNoOE03lCh6qo472CK,Tui T. Sutherland,7605,51,[]
7bgWYLE4XMlxWcenBQfvf2,Shannon McManus,565,51,[]
30BDCIM0IdglDaLzvCYd0N,In Hearts Wake,122475,44,[australian metalcore,melodic metalcore,metalcore]
6UBMFaCTZnL1Hr1nTOEblM,Gordi,48445,49,[australian electropop]
2NqgE99Ll5vOTvmbN7O2R6,Boy & Bear,244655,56,[australian indie,australian indie folk,australian pop,indie folk,stomp and holler]
1ZcnsSFqWusWlRK01vKE6b,Montaigne,76621,52,[australian indie,australian pop]
07Q9n9pbwR6jQ8xH4SA46b,Justice Crew,103585,47,[australian pop,dance pop]
3K40SMapVhc8PxyYFofHff,Corbin,117295,55,[emo rap,underground hip hop]
1SFz3S9eSUTc49ysstadiO,Boo Seeka,71763,49,[aussietronica,australian indie,australian pop]
0NhKCHTPG7Sz62S3zxV1Cf,Ecca Vandal,11573,45,[]
3Qs1EAnyqWLaNqk0wHS63M,Rain Sound Studio,4389,47,[sleep,water]
4QkSD9TRUnMtI8Fq1jXJJe,Snail Mail,334538,53,[art pop,baltimore indie,bubblegrunge,indie pop,indie rock]
49r28kFLIBUEgxnjLUvUwA,Michel LeBond,2215,39,[atmosphere,background music,focus]
3vvY6bfFNRymVmylw2vfGy,Akvavit,130,42,[rain]
3WPHQWwZQNf7VcbeQFhaXF,Neon Eyes,2077,44,[]
5u0dE6Vw509dFP0YK5y8lc,Epic Soundscapes,1944,50,[ocean,sound]
6kqOxJqJ4r4cIlbYR4GbP4,oh, the joy.,4507,59,[sleep]
35YkpX0zYwHG8vOIhObvxP,Mano Walter,3410557,57,[forro,sertanejo,sertanejo pop,sertanejo universitario]
5I2d294l90n7EMWVNUZczE,Lange Frans,60481,50,[dutch hip hop,dutch pop,dutch rock]
4oVERQ0AxzzQ4zip1nMKlt,Gringe,103320,52,[french hip hop,rap conscient]
74ycentHh1YZrW5x4PLnox,Wolfpack,37756,48,[belgian edm,big room,crust punk,electro house]
3HL2hJ9MmM9eazDokIndkr,SBMG,249239,53,[dutch hip hop,dutch rap pop]
5JcSyYpBdqCmjJyVlKh7Yg,Rebelion,51334,56,[rawstyle,xtra raw]
758yIKdhJhWL6oTuTSFVV6,Dirk Maassen,42128,53,[compositional ambient,neo-classical]
2Muef9e20frSc14ocV9TQU,Pierrii,46219,46,[dutch hip hop,dutch rap pop]
0dSh0CIa0HPd9kJmJSmGQo,ISHA,95331,48,[belgian hip hop,french hip hop,pop urbaine,rap belge,rap calme,rap francais,rap inde]
1LsW7KoHTgRLcZ7Jwt79MR,Bart Peeters,80891,45,[belgian rock,classic belgian pop,flemish folk,kleinkunst]
0OQMxt6l70FM2YlLwYDiEn,Swing,104936,45,[belgian hip hop,french hip hop,rap calme]
5hEZc6Innys0o99gLeha3K,Klaus Veen,34912,50,[dutch tech house]
1CwqAnNZyIYqC7SWpTUpwk,Armen Paul,3317,42,[]
5Ld19xtpAR80G2boTcHaVx,Harrison Storm,131993,60,[indie anthem-folk,indie folk,uk pop]
1QfEfvB62EEl4upf2ANKkR,Pip Millett,179421,56,[alternative r&b,indie r&b,indie soul,uk contemporary r&b,uk pop]
2HXioEvQuzCcNmRsImBTET,7 Jaws,50753,37,[french hip hop,rap calme,rap francais]
60gg31QLbNuGwl12YPBAUK,Jordymone9,26359,52,[dutch hip hop,dutch rap pop]
3kJ7YsRgaO8ggKD1lw4C2T,Dylan Playfair,2960,56,[]
2hwy5DELim1AxB1sHPqn4y,Gotts Street Park,16862,49,[british soul,indie r&b,indie soul]
0SuC1Z51R9kleDO1pj3Gub,Young Ellens,65403,52,[dutch hip hop,dutch rap pop]
3Ptyea6E1lJgg6W64f0OQa,Yxng Le,11808,48,[dutch hip hop,dutch pop,dutch rap pop]
5dWe4yBsjLuIaqVXBoa1lf,Echelon,5407,14,[]
2gFsmDBM0hkoZPmrO5EdyO,Tedeschi Trucks Band,347551,55,[blues rock,double drumming,electric blues,jam band,modern blues,roots rock]
2pAajGWerK3ghwToNWFENS,Puscifer,555525,55,[alternative metal,alternative rock,industrial metal,industrial rock,nu metal]
0wIb0PhwT3disoWykRhq6V,Viktor Vaughn,149550,54,[abstract hip hop,alternative hip hop,hardcore hip hop,hip hop]
5RMUeKq0dZxg9RHE1f0B9P,Tm88,83140,48,[atl trap,vapor trap]
36pVuMIbDJk9Mpbfr5gHja,Nurminsky,157792,46,[russian gangster rap,russian hip hop]
0VV516uHWgJoyrBHeUumMp,Litvinenko,79743,46,[russian gangster rap,russian hip hop]
3z9G13I73VCCZgf2j7i8q2,Offica,40037,52,[anime drill,irish drill,irish hip hop]
2bHWbDN72wdIF0Y48669zg,DJ Goja,22359,53,[slap house]
6LArUyIoMiHmDvvOAsE2cd,Dream,1167930,57,[dream smp,social media pop]
41A1tLHviwiCao1vXl1cgd,Manny Montes,307362,49,[latin christian,rap cristiano]
15siq5yPjIUocpME8lz02m,Arbise González,170,47,[]
1JzCCMAjM3FCr9eM3jp0uH,Kaleth Morales,1018442,51,[musica popular colombiana,vallenato]
25gsQNkL2qTq778NWyughs,Josimar y Su Yambú,717768,53,[pop peruano,salsa peruana]
6LjdKBMnP1Da8Oe6WhrN56,Aldair Playboy,525277,49,[batidao romantico,brega funk,brega romantico,forro de favela,funk carioca]
348pk4o3EhKmsSahzuClSf,CA7RIEL,155171,57,[argentine indie,electronica argentina,trap argentino]
2yGXs7AlyNVetlMvwsFXGk,Muerejoven,84982,51,[trap argentino]
2JsDK87cAxuUlz4L4izU7A,Evlay,1752,46,[]
3E12tRURRvPfHz0hAMCFYc,Omar Courtz,12107,57,[reggaeton flow,trap boricua,trap latino]
30zCgFx32RHel1qUOr7xuL,Leoni,457190,54,[brazilian rock,mpb,nova mpb]
0L0h1GGHeljVSNWwnqbRfL,Rose Nascimento,969016,49,[brazilian gospel,fogo pentecostal]
03TpTPLRclj2iknzWXAXjP,Adhemar De Campos,185151,47,[adoracao,brazilian gospel,gospel antigas]
0nzfP49X2nrzmmkwZf180L,Gustah,2120,60,[]
4NSbUIfUAkaedUIm8eJ631,Pato Fu,188123,46,[brazilian rock,mpb,musica infantil,rock alternativo brasileiro,rock mineiro,rock nacional brasileiro]
7xuzwG9aC7R0ftU6OSs6pX,Ls Jack,161517,49,[brazilian rock,pop rock brasileiro]
07N5hTxdi3rA5cyaf469Ly,Circuito Reggae,10723,47,[brazilian reggae]
5Dyg6H3QJHQV5c7ojyKWyv,Zé Henrique & Gabriel,1524371,52,[sertanejo,sertanejo pop,sertanejo universitario]
2eSyfNgqkRpB4Ggu55P1Gg,Gleydson Gavião,107752,40,[forro]
1DCRoiKOntBEezKXznDca4,Current Swell,66366,51,[reggae rock,victoria bc indie]
6NdqC1F1roz6KejkMjoIJK,Anjos de Resgate,258234,47,[brazilian ccm]
0IPQAIkLxcVSsxlTPPn3Bp,Soraya Moraes,723941,48,[adoracao,brazilian gospel]
4hpKB93agzoncsTXEstSpK,Suel,244060,56,[pagode,pagode novo]
6DDTbUgrNrVcAJFVrOjmVK,Diomedes Chinaski,129304,53,[brazilian hip hop,rap pernambucano]
5gkNoT08CuWtH3NOwrdvrt,Marcela Tais,275852,50,[adoracao,folk brasileiro,louvor,world worship]
1qIAsl3tIpnX0j4BMi0l5g,Forfun,255023,49,[brazilian rock]
1vOatyeFzcgIItylCnL80I,Thunderstorm Sleep,7361,49,[environmental,sleep]
5kKzlgNRX8FgC6Bni5DNNC,Dj Victor,84164,60,[funk carioca,funk ostentacao]
6a5wUPC879Kyfw0aXxVatB,Cícero,261767,45,[brazilian rock,nova mpb]
5Hr6G2HwK68ZhkjPMwJgrB,Patati Patatá,68808,52,[musica infantil]
76IyGPd3y2mBZCljGcke0x,Dexter,48979,47,[funk ostentacao,rap nacional antigo]
0MC6c3SYpS1KdOuzLdEbpa,Bonde da Stronda,655024,46,[rap maromba]
4cQ6a3aHARZkZb8ZwqwInF,Nani Azevedo,520170,46,[brazilian gospel,gospel antigas]
6EkinzGVGybboT2maC1VyE,Ari,151258,46,[]
3YxiaVAqjhD6XOl77maT8h,Wlad Mattos,182,48,[]
0tEbPIVxu2YOmZXOWAkJ52,Mr. Dan,55245,56,[pagode novo]
2sFXe6NbmT3k7Qy4N8fE7f,Fresno,484417,54,[brazilian emo,brazilian rock,novo rock gaucho,pop rock brasileiro]
6CJhCtmWBiBZu2YHr2dNf0,Bia & Nino,27026,52,[musica infantil]
6XgJ4LQHTOtveWKH5V7X56,Bokaloka,481287,51,[axe,pagode]
0iEEXnLK5t87wh91rNYozv,Forró Boys,209163,47,[forro]
3ge4xOaKvWfhRwgx0Rldov,MC Guime,1018503,50,[brazilian hip hop,funk carioca,funk ostentacao]
5rTjH3aABAmPM5B6DZebZ7,Tiê,695620,49,[folk brasileiro,mpb,nova mpb]
1Ja8qReIBoi7Z6ik0AQ6zS,Os Arrais,362935,47,[adoracao,folk brasileiro,louvor,rock gospel brasileiro]
0Yjc1aaTwDoJy2KP5xS20r,SUBB,16223,43,[]
3MDJ79txY73BUpAR7RnJEk,Onze:20,1003780,53,[brazilian reggae,brazilian rock,musica juiz-forana,pagode]
6Y8pfJkEdw4EAST4g9C026,Cleber & Cauan,1717644,62,[forro,sertanejo,sertanejo pop,sertanejo universitario]
7qmf5YAQYjfjBF9C7kkjzs,Johnny Hooker,239824,49,[funk carioca,nova mpb,pop lgbtq+ brasileira]
69AJjk7Kr9O05pUtJjGxF0,Thammy,25029,40,[funk viral]
6wOGRxxl44uPr3DNjdocTt,Elizeu Alves,66515,47,[adoracao,brazilian gospel]
0fpg4Y7Q6ZRDSppLLt7G0n,Mc Tha,102338,48,[funk carioca,nova mpb,pop lgbtq+ brasileira]
2TuVzZPwEPqpstqmA0qLl6,O Terno,198780,49,[brazilian indie,brazilian rock,mpb]
28rjo4eRvpmLW0EsCIy6FW,Ana Paula Valadão,449916,54,[brazilian gospel]
7IlBcKrGUBJ0NKdnbDde89,Sant,530126,60,[brazilian hip hop]
6bmZfABIjvLMAMYwujdjFy,Mc Topre,11012,57,[funk 150 bpm,funk mtg]
21ELc2P2rA3Cu6xw3VWqvv,Mc Kadu,271202,68,[funk carioca,funk consciente,funk mtg,funk ostentacao,funk paulista]
7nMA5jUpayvsedWUkX9lx7,Alessandro Vilas Boas,612525,56,[adoracao]
0Vxqvpm9tpZcz6d4egDtjX,MC PR,61427,54,[brega funk,funk carioca,funk mtg,funk viral]
1AY6YtpuVujP4Pa3ibD1M1,Colo de Deus,309274,52,[adoracao,brazilian ccm]
4y6Ve3GJGW72qVUqalUvKi,Weslei Santos,29572,50,[adoracao,brazilian gospel]
4wvAGBushcLkCZ1lEZsYMf,Maskavo,445233,53,[brazilian reggae,brazilian rock]
74B3SJ1xNHK3VS4T9i2TvQ,Banda Magníficos,514384,50,[axe,forro,forro de favela,pagode,tecnobrega]
1dpUJl5huB5mtceAbK2E2r,Pregador Luo,534747,51,[adoracao,brazilian gospel,funk evangelico,rap cristao,trap cristao]
5KDNpi3pjBAf4tKUKDvzkz,Mc Dimenor Dr,103235,41,[funk consciente,funk ostentacao,funk paulista]
4DdazUhIad0cymOHGifQO6,Cortesia Da Casa,99908,48,[brazilian hip hop]
3YvHDhzmrkcYZuKN7A2KBK,Sarah Farias,556226,48,[brazilian gospel]
3eKjUJNwglGwLmS8dELCuC,Mc Yago,152840,41,[funk ostentacao]
7c8kQb9AUntvapfnuC3IhF,Terno Rei,96845,51,[brazilian rock,nova mpb,shoegaze brasileiro]
6OokCpvxnYv43WcFqejMLb,Tulipa Ruiz,227519,48,[brazilian indie,mpb,nova mpb,nova musica paulista]
4s2oHxyGNA3QZBeWELgBJI,Guz Zanotto,11857,45,[brazilian edm,brazilian house]
0IVBT8qQNwvHLzOJL6kGpE,Oriente,1241005,57,[brazilian hip hop]
4kqedTxyE5EDJWLLplYXpu,Choice,433169,55,[brazilian hip hop,trap brasileiro]
5ZtyHkAGvYFPSYcWPfmL5n,Liniker e os Caramelows,321757,52,[nova mpb,pop lgbtq+ brasileira,transpop]
34JhhuxlkDFSA5ek4AuZOp,Yung Buda,187822,55,[brazilian hip hop,hyperpop brasileiro,nerdcore brasileiro,trap brasileiro]
7Jp5Nw7cNZTkwFgJX06Cqk,Dan Lellis,420434,52,[rap df]
0kj68SnX4WCXwveyBbRX8p,MC Saci,91062,56,[funk bh,funk mtg,funk ostentacao]
03lJxNYml1ArLjcZLxfIvz,Paula Mattos,2402599,48,[sertanejo,sertanejo pop,sertanejo universitario]
3DAlQBPv5zWasPxV5Tr8ok,Zerky,14038,51,[]
2Ip2jiEjsSe8pmRBzwTv5N,Febem,82748,50,[brazilian hip hop,grime brasileiro]
0MDyxNYI11EEQWhjsrPFd2,Laura Souguellis,500485,50,[adoracao]
1qJG1PpAGl1FnzYyCDU7x1,CESRV,4508,47,[grime brasileiro]
2d92LVCevmO89rznIQqOhL,Vitin,1008,47,[]
2gzwjs75n4HZZfgnVGxoqI,Limão Com Mel,578737,55,[axe,forro,forro de favela]
6W2jVpE55n1wT0SrpxoeFk,Dalsin,325464,52,[brazilian hip hop]
2b3gMC15SnC8mwjnYiUXvx,Mato Seco,541127,49,[brazilian hip hop,brazilian reggae]
5pkMSRvBI8OXT3rExCzvNs,Mc Abalo,112803,36,[brega funk]
71FkOGkNoEpRQAAmV9CP73,David Quinlan,755938,52,[adoracao,brazilian gospel]
7luES30fTO66nDk83NZCJV,Padre Reginaldo Manzotti,291749,46,[brazilian ccm]
1beK7BpUs2hTagfzLUb1HB,Aka Rasta,178198,59,[rap paranaense,trap brasileiro]
3tWVgYrn2htmCQesDIlByw,Kiko Zambianchi,95681,51,[pop nacional antigas,rock nacional brasileiro]
7ffqgUujPJ2BxcFc8BmG5y,Eliana Ribeiro,215242,50,[brazilian ccm]
33xmh99C0KxDvzaPjR178o,Instituto,17102,49,[brazilian hip hop,brazilian indie,manguebeat]
1mwuQroxtrC6ANU2Jwb8ZQ,Gabi Sampaio,77130,47,[adoracao,brazilian gospel]
0ECZ1gcdRnPXN4Bf1P8odD,Thiago & Graciano,26972,41,[sertanejo pop]
34IKMjXZ3Qy0vjG82n97r6,Bruno Cardoso,470,44,[]
0HBQtIkqXtoKagoPOgxK8k,El Lif Beatz,1611,57,[]
6Ywb1no2hXLazjIs4LUiQD,ADL,281115,44,[brazilian hip hop,funk ostentacao]
61BsnDVXUUSASD04kvzMs1,Vander Lee,257487,49,[mpb,musica popular mineira,nova mpb]
2eYGPD8O1chWmQ92TvdtCW,JXNV$,6592,53,[trap brasileiro]
0MGbmpBm2Gzvy6ENd9D1qv,Delino Marçal,251226,48,[adoracao,brazilian gospel]
5mXYWM38dlAs01e3XQEtma,Jhama,10778,45,[r&b brasileiro]
02RhvXTIhg46MyWF8yN6GG,Mc DR,79110,43,[funk carioca,funk consciente,funk ostentacao,funk paulista]
6ab8tnQvr8sXXIpSZCrbQs,YUNG LIXO,238052,54,[trap brasileiro]
2FHS70d0Slskx7fTNkGRzF,MC Yuri,3526,45,[]
7uskxjQtkzfiqHCNIIv3gD,jess beats,789,59,[]
6Ae0wz09vBFYZXJ2bJAKUl,Kiaz,66342,59,[brazilian hip hop,funk carioca,r&b brasileiro,rap baixada fluminense]
6cUTkFvlPW27lYc3qcoOgy,Baviera,5263,53,[pop rap brasileiro]
6apif9UbguC36klKtjMKVL,3 Palavrinhas,80736,55,[musica infantil]
3oo4KrgV0t3uqQ4e7jHHNs,DJ Murillo,141,44,[]
09IVixIx3VLLFmWZfojamH,Zé Cantor,237926,45,[forro]
5Oj5puFnNDLbUqyWtq5jJu,Canção & Louvor,472096,48,[brazilian gospel]
5YXT5F24Ljk9YOXg32x93j,DBS Gordão Chefe,14577,48,[trap brasileiro]
2WuvtQ2O6J0tTQDrvs9RFW,Pisadinha De Luxo,231186,47,[forro,piseiro]
4vKCAkbdulcqatglgbi5CG,Roberta Sá,253384,52,[bossa nova,mpb,musica potiguar,nova mpb,samba]
7qbMZFoPRwWU9m3Xi1KV83,Tainá Costa,650221,47,[funk carioca]
37czgDRfGMvgRiUKHvnnhj,Öwnboss,55010,68,[brazilian edm]
3QYmec82Yj7fjTMvrt49E4,Soweto,351009,53,[axe,pagode,samba]
7htxZTR76qcXYJylEmkLiJ,MC Braz,113628,65,[funk bh,funk carioca,funk mtg]
4NOFYnTaifQQHEmsx3nDn0,Música Para Bebés Exigentes de I’m In Records,18773,52,[]
0Jpjc7Fc84inIqLhOvBU1Q,Grupo Clareou,620441,52,[pagode,pagode novo]
2K4WKKLOh0k8NwbzDRgIqi,PH e Michel,352153,53,[sertanejo,sertanejo pop,sertanejo universitario]
3TjDKq8HEiL9RlLfeZYtOh,MC WS,1774,30,[]
5R18GNmvBWGTfBAG0Xy8WT,Zezo,141608,52,[arrocha,forro,pop nacional antigas]
3BD2ifHl4tkgwVU5KIlR5I,Kalli,65946,48,[musica triste brasileira,trap brasileiro]
1iKxeI1ud2pXD4U9atJ4RS,Mc Balakinha,137936,39,[brega funk]
6CAOElXrWvhb594GKitCch,Trunks,33273,50,[trap brasileiro]
4QZjx3AfLqJhGYkmWAEUm7,Rooftime,46214,57,[brazilian edm]
1THj0JI7zld7YDsWERcSUz,Isaias Saad,488790,62,[adoracao,brazilian gospel]
4OFUU6MkPNc2X96UJMlR0h,Sadstation,673835,57,[musica triste brasileira]
6XQrv3AiNUS61JFK1VITTU,Jean Tassy,71074,57,[brazilian hip hop,pop rap brasileiro,rap df]
2PK9pWPbpzjPDM2HVR1NEO,MAR ABERTO,232771,51,[folk brasileiro,nova mpb]
5hPHLE5ssifxHX5bhK8iXR,FP do Trem Bala,326610,49,[funk carioca]
4CtW1JCmaMN6PhgBBQHxpX,San Joe,288782,52,[pop rap brasileiro]
36SRwzRkX5zW3ABjJrevqX,Dadá Boladão,227535,46,[brega funk,funk carioca]
62T0up856eHZQ8BE6V6fJs,Vk Mac,51853,49,[rap capixaba,trap brasileiro,trap carioca]
21LI2q2QDyaNjyfXaWWTOE,Marcelo Jeneci,269427,50,[brazilian indie,mpb,nova mpb]
0awYrHoDgY7bTDlAb3wGuF,Ventura,10014,42,[rave funk]
0M8rmgpYMtvYbHvXD3cHkN,Rodolfo Abrantes,541912,51,[adoracao,brazilian gospel,rock gospel brasileiro]
3IMEatbnQs6Sumu77hmtOr,Keviin,201,48,[]
1DEukDFi4pMT4Y0bfGxJTB,Imaginasamba,1021390,52,[pagode,pagode novo]
2JFpfD9p2vTjRCH8XLeO0l,LetoDie,107482,53,[musica triste brasileira,rap maromba]
5g9XiEkkceEjmAGXfWHpt5,Vytinho NG,54727,40,[brega funk]
6u3oPV9fJJnIOKvKMoROmG,Toque Dez,136109,50,[arrocha]
3GM0VyM1n1qvk0v2PfXX4n,Tiago Mac,38285,53,[brazilian hip hop]
2SDYnXWEAiTFyyKyRDy79I,DJ Neeh,257,33,[]
5fL22gqogawtrDsvcNVyyC,Ralk,8331,46,[brazilian edm]
2pV4eqEWsHrgwSbuAg2fmi,MC Teteu,123445,50,[funk carioca]
6U98XWjrUPnPtPBjEprDmu,Don L,257151,54,[brazilian hip hop,rap cearense]
